transaction_id,customer_id,amount,location,transaction_hour,previous_transaction_amount,international
TXN001499,CUST0004,80.09,Bhopal,12,1.0,0
TXN001500,CUST0031,491.81,Kanpur,17,679.31,0
TXN001501,CUST0167,124.58,Nagpur,22,661.09,0
TXN001502,CUST0427,360.61,Pune,17,729.45,0
TXN001503,CUST0408,467.65,Bengaluru,23,645.12,0
TXN001504,CUST0194,89.51,Lucknow,15,162.31,0
TXN001505,CUST0113,155.45,Bengaluru,0,1.0,0
TXN001506,CUST0139,41.37,Pune,16,1.0,0
TXN001507,CUST0379,207.7,Kanpur,23,1.0,0
TXN001508,CUST0465,322.81,Chennai,20,313.54,0
TXN001509,CUST0232,70.68,Chennai,13,1.0,0
TXN001510,CUST0471,124.97,Chennai,11,1.0,0
TXN001511,CUST0287,848.26,Delhi,6,1823.23,0
TXN001512,CUST0231,346.71,Surat,13,1.0,0
TXN001513,CUST0135,63.99,Jaipur,14,1.0,0
TXN001514,CUST0148,27.66,Nagpur,14,1.0,0
TXN001515,CUST0260,77.96,Hyderabad,22,349.46,0
TXN001516,CUST0025,259.67,Bengaluru,19,1.0,0
TXN001517,CUST0049,148.68,Delhi,9,941.04,0
TXN001518,CUST0433,841.28,Delhi,15,2074.2,0
TXN001519,CUST0300,140.68,Mumbai,15,132.75,0
TXN001520,CUST0257,201.89,Lucknow,5,1.0,0
TXN001521,CUST0096,444.18,Jaipur,20,667.04,0
TXN001522,CUST0368,69.35,Jaipur,10,1.0,0
TXN001523,CUST0062,126.97,Kanpur,8,412.47,0
TXN001524,CUST0318,56.68,Mumbai,18,505.27,0
TXN001525,CUST0032,64.48,Bengaluru,15,1.0,0
TXN001526,CUST0307,80.27,Kolkata,20,577.76,0
TXN001527,CUST0222,44.86,Bhopal,16,452.88,0
TXN001528,CUST0109,128.32,Bhopal,12,1.0,0
TXN001529,CUST0067,201.12,Bhopal,5,1135.61,0
TXN001530,CUST0244,511.94,Kanpur,10,448.11,0
TXN001531,CUST0180,473.08,Delhi,20,757.06,0
TXN001532,CUST0101,35.42,Pune,11,1.0,0
TXN001533,CUST0407,70.09,Nagpur,7,550.85,0
TXN001534,CUST0062,1505.04,Jaipur,8,2796.59,0
TXN001535,CUST0172,86.35,Mumbai,11,1.0,0
TXN001536,CUST0266,81.66,Bengaluru,8,435.65,0
TXN001537,CUST0469,4126.65,"Dubai, UAE",10,9100.83,1
TXN001538,CUST0179,89.18,Kolkata,21,1.0,0
TXN001539,CUST0427,73.54,Pune,9,1.0,0
TXN001540,CUST0237,2844.42,Bengaluru,23,7752.1,0
TXN001541,CUST0434,274.97,Pune,17,1.0,0
TXN001542,CUST0423,398.49,Indore,14,537.18,0
TXN001543,CUST0095,101.59,Kolkata,20,218.9,0
TXN001544,CUST0185,539.87,Lucknow,11,1.0,0
TXN001545,CUST0023,340.23,Chennai,17,573.44,0
TXN001546,CUST0021,248.3,Delhi,14,1.0,0
TXN001547,CUST0462,99.55,Lucknow,17,40.49,0
TXN001548,CUST0102,3224.93,"Paris, France",22,2304.81,1
TXN001549,CUST0048,314.89,Jaipur,21,912.08,0
TXN001550,CUST0493,1624.37,Bengaluru,15,3979.07,0
TXN001551,CUST0098,111.57,Delhi,8,258.06,0
TXN001552,CUST0363,168.43,Kolkata,14,63.54,0
TXN001553,CUST0291,353.14,Nagpur,5,528.37,0
TXN001554,CUST0008,1698.11,Jaipur,22,2184.19,0
TXN001555,CUST0214,253.54,Surat,19,1069.81,0
TXN001556,CUST0280,677.04,Mumbai,15,1230.35,0
TXN001557,CUST0302,284.37,Kanpur,13,765.33,0
TXN001558,CUST0377,66.44,Nagpur,8,709.44,0
TXN001559,CUST0253,34.5,Lucknow,7,88.36,0
TXN001560,CUST0480,395.24,Chennai,18,725.85,0
TXN001561,CUST0341,1565.64,"Frankfurt, Germany",11,540.38,1
TXN001562,CUST0466,107.88,Bengaluru,9,552.96,0
TXN001563,CUST0422,390.66,Hyderabad,17,268.49,0
TXN001564,CUST0454,96.75,Ahmedabad,22,674.37,0
TXN001565,CUST0306,71.1,Chennai,13,209.92,0
TXN001566,CUST0092,87.58,Ahmedabad,7,1.0,0
TXN001567,CUST0389,343.36,Kolkata,21,42.81,0
TXN001568,CUST0050,1652.2,Bengaluru,16,755.25,0
TXN001569,CUST0249,218.37,Lucknow,17,1.0,0
TXN001570,CUST0206,173.1,Indore,13,81.23,0
TXN001571,CUST0085,168.13,Bengaluru,10,113.8,0
TXN001572,CUST0307,2075.84,"New York, USA",16,2378.8,1
TXN001573,CUST0282,141.53,Indore,23,518.0,0
TXN001574,CUST0106,580.52,Mumbai,16,1.0,0
TXN001575,CUST0102,158.88,Kanpur,6,270.96,0
TXN001576,CUST0177,150.18,Mumbai,15,554.98,0
TXN001577,CUST0272,79.04,Indore,11,1.0,0
TXN001578,CUST0023,117.07,Mumbai,10,764.55,0
TXN001579,CUST0133,637.05,Bhopal,17,1565.23,0
TXN001580,CUST0226,499.14,Ahmedabad,12,149.16,0
TXN001581,CUST0342,127.04,Jaipur,12,1.0,0
TXN001582,CUST0404,242.74,Nagpur,12,74.03,0
TXN001583,CUST0323,373.59,Bengaluru,13,207.27,0
TXN001584,CUST0302,454.44,Delhi,17,1128.35,0
TXN001585,CUST0028,2293.36,Pune,2,4473.69,0
TXN001586,CUST0346,209.15,Kanpur,11,797.42,0
TXN001587,CUST0391,100.43,Mumbai,15,28.53,0
TXN001588,CUST0378,511.92,Surat,8,886.53,0
TXN001589,CUST0467,881.39,Nagpur,13,804.14,0
TXN001590,CUST0021,103.11,Chennai,20,1.0,0
TXN001591,CUST0392,253.82,Ahmedabad,21,1140.34,0
TXN001592,CUST0144,369.24,Kolkata,10,1485.72,0
TXN001593,CUST0468,120.1,"Sydney, Australia",22,1.0,1
TXN001594,CUST0109,68.29,Hyderabad,11,97.32,0
TXN001595,CUST0093,74.56,Bhopal,11,275.65,0
TXN001596,CUST0307,36.42,Surat,11,1.0,0
TXN001597,CUST0246,20.32,Delhi,15,36.83,0
TXN001598,CUST0306,173.31,Kanpur,18,1.0,0
TXN001599,CUST0200,73.22,Jaipur,17,661.89,0
TXN001600,CUST0187,98.52,Pune,16,1.0,0
TXN001601,CUST0024,308.16,Surat,5,764.92,0
TXN001602,CUST0248,108.66,Hyderabad,22,1.0,0
TXN001603,CUST0046,81.07,Bhopal,14,1.0,0
TXN001604,CUST0270,754.92,Kolkata,8,514.92,0
TXN001605,CUST0168,1144.02,Kolkata,0,1719.05,0
TXN001606,CUST0370,246.37,Jaipur,23,1.0,0
TXN001607,CUST0174,76.73,Delhi,10,1.0,0
TXN001608,CUST0104,589.06,Surat,18,328.2,0
TXN001609,CUST0105,1471.93,Chennai,5,2429.76,0
TXN001610,CUST0001,339.24,Bengaluru,9,13.95,0
TXN001611,CUST0088,307.83,Hyderabad,22,215.86,0
TXN001612,CUST0060,174.29,Kolkata,21,808.79,0
TXN001613,CUST0056,81.52,Pune,13,77.38,0
TXN001614,CUST0194,66.31,Nagpur,12,1.0,0
TXN001615,CUST0401,1009.03,Ahmedabad,0,1195.45,0
TXN001616,CUST0253,2544.42,"Dubai, UAE",0,4784.5,1
TXN001617,CUST0394,504.46,Bhopal,18,805.42,0
TXN001618,CUST0155,314.26,Indore,18,591.88,0
TXN001619,CUST0466,44.29,Pune,13,876.63,0
TXN001620,CUST0224,102.76,Mumbai,12,315.74,0
TXN001621,CUST0285,369.26,Mumbai,14,454.39,0
TXN001622,CUST0459,103.49,Pune,15,1.0,0
TXN001623,CUST0474,861.21,"London, UK",20,599.92,1
TXN001624,CUST0295,16.45,Hyderabad,8,1.0,0
TXN001625,CUST0295,138.07,Pune,10,351.92,0
TXN001626,CUST0100,478.65,Hyderabad,15,352.01,0
TXN001627,CUST0499,58.82,Bhopal,10,1.0,0
TXN001628,CUST0396,33.01,Indore,16,315.52,0
TXN001629,CUST0427,671.65,Kanpur,13,1576.76,0
TXN001630,CUST0100,450.87,Chennai,8,391.41,0
TXN001631,CUST0336,168.52,Surat,16,456.57,0
TXN001632,CUST0250,789.42,"Frankfurt, Germany",18,834.08,1
TXN001633,CUST0387,51.81,Indore,15,1.0,0
TXN001634,CUST0375,706.82,Jaipur,18,586.52,0
TXN001635,CUST0138,59.64,Surat,22,538.62,0
TXN001636,CUST0440,42.33,Hyderabad,13,1.0,0
TXN001637,CUST0241,1371.0,Kolkata,4,2406.92,0
TXN001638,CUST0396,45.32,Chennai,20,1.0,0
TXN001639,CUST0280,23.2,Surat,14,719.67,0
TXN001640,CUST0351,46.45,Ahmedabad,15,341.09,0
TXN001641,CUST0038,35.61,Kanpur,18,1.0,0
TXN001642,CUST0038,3389.57,Hong Kong,14,6724.8,1
TXN001643,CUST0135,232.27,Ahmedabad,17,1.0,0
TXN001644,CUST0401,405.55,Singapore,15,1291.11,1
TXN001645,CUST0354,75.26,Ahmedabad,6,1.0,0
TXN001646,CUST0095,1410.16,Lucknow,2,1466.74,0
TXN001647,CUST0097,355.83,Kanpur,22,251.02,0
TXN001648,CUST0037,108.2,Pune,11,133.92,0
TXN001649,CUST0214,2095.81,Hong Kong,14,3414.33,1
TXN001650,CUST0006,166.58,Indore,12,471.39,0
TXN001651,CUST0364,72.94,Ahmedabad,20,1.0,0
TXN001652,CUST0350,150.0,Indore,19,237.07,0
TXN001653,CUST0100,18.17,Nagpur,9,1.0,0
TXN001654,CUST0131,769.27,Lucknow,2,423.85,0
TXN001655,CUST0491,143.12,Chennai,19,1.0,0
TXN001656,CUST0450,177.68,Delhi,11,1.0,0
TXN001657,CUST0269,505.86,Lucknow,16,344.76,0
TXN001658,CUST0477,241.04,Delhi,19,768.32,0
TXN001659,CUST0325,306.48,Jaipur,19,152.32,0
TXN001660,CUST0005,12934.23,"Paris, France",10,24091.48,1
TXN001661,CUST0333,509.69,Bhopal,8,842.18,0
TXN001662,CUST0018,485.57,Chennai,10,2157.1,0
TXN001663,CUST0093,183.13,"New York, USA",10,932.14,1
TXN001664,CUST0228,358.17,Kanpur,8,1192.97,0
TXN001665,CUST0074,127.37,Surat,15,398.79,0
TXN001666,CUST0255,176.27,"London, UK",16,389.37,1
TXN001667,CUST0451,298.76,Indore,21,311.4,0
TXN001668,CUST0307,283.0,Delhi,12,355.67,0
TXN001669,CUST0357,221.85,Hong Kong,15,769.53,1
TXN001670,CUST0026,175.19,Lucknow,11,661.67,0
TXN001671,CUST0054,447.15,Indore,14,793.49,0
TXN001672,CUST0089,169.05,Lucknow,17,1.0,0
TXN001673,CUST0338,71.67,Jaipur,16,447.67,0
TXN001674,CUST0451,55.7,Indore,14,298.76,0
TXN001675,CUST0206,97.71,Mumbai,18,1.0,0
TXN001676,CUST0059,1015.95,Delhi,9,664.19,0
TXN001677,CUST0430,286.41,Jaipur,9,1031.73,0
TXN001678,CUST0355,2014.28,"Sydney, Australia",1,5351.72,1
TXN001679,CUST0020,942.02,"New York, USA",23,1901.32,1
TXN001680,CUST0036,27.57,Hyderabad,12,1.0,0
TXN001681,CUST0024,785.5,Nagpur,23,750.11,0
TXN001682,CUST0191,61.49,Bhopal,11,1.0,0
TXN001683,CUST0066,389.68,Bengaluru,6,232.14,0
TXN001684,CUST0444,270.69,Bhopal,21,63.68,0
TXN001685,CUST0090,249.04,Singapore,7,1.0,1
TXN001686,CUST0403,108.33,Bengaluru,8,401.19,0
TXN001687,CUST0098,609.26,Kanpur,20,702.63,0
TXN001688,CUST0080,175.42,"London, UK",17,1.0,1
TXN001689,CUST0349,91.97,Chennai,19,338.08,0
TXN001690,CUST0171,736.3,Singapore,17,1.0,1
TXN001691,CUST0016,375.24,Ahmedabad,7,120.69,0
TXN001692,CUST0344,833.0,"Frankfurt, Germany",4,835.15,1
TXN001693,CUST0074,131.62,Ahmedabad,19,730.91,0
TXN001694,CUST0414,64.54,Bhopal,10,1.0,0
TXN001695,CUST0081,79.63,Lucknow,12,1.0,0
TXN001696,CUST0034,751.28,Delhi,9,2072.72,0
TXN001697,CUST0017,1972.38,Nagpur,7,848.52,0
TXN001698,CUST0271,142.02,Singapore,12,214.08,1
TXN001699,CUST0287,468.37,Indore,10,304.92,0
TXN001700,CUST0081,765.66,"Sydney, Australia",15,1088.72,1
TXN001701,CUST0454,1486.54,"Paris, France",19,1747.28,1
TXN001702,CUST0263,204.19,Hyderabad,9,388.11,0
TXN001703,CUST0260,227.84,Kanpur,12,929.96,0
TXN001704,CUST0347,93.33,Ahmedabad,16,287.33,0
TXN001705,CUST0037,331.2,Ahmedabad,13,794.81,0
TXN001706,CUST0276,28.29,Kanpur,7,407.79,0
TXN001707,CUST0304,300.84,Pune,13,1.0,0
TXN001708,CUST0460,219.85,Singapore,18,730.7,1
TXN001709,CUST0325,105.81,Pune,21,43.72,0
TXN001710,CUST0412,354.17,Kanpur,10,323.35,0
TXN001711,CUST0331,401.55,Jaipur,22,728.59,0
TXN001712,CUST0323,45.89,Delhi,20,758.37,0
TXN001713,CUST0216,117.24,Jaipur,17,1.0,0
TXN001714,CUST0258,301.15,Kanpur,19,643.51,0
TXN001715,CUST0387,205.2,Surat,7,1.0,0
TXN001716,CUST0345,94.46,Bengaluru,12,1.0,0
TXN001717,CUST0097,106.4,Bhopal,11,575.11,0
TXN001718,CUST0481,2834.96,Hong Kong,9,2445.45,1
TXN001719,CUST0490,216.72,Nagpur,20,229.11,0
TXN001720,CUST0056,415.56,Nagpur,16,609.04,0
TXN001721,CUST0012,379.77,Kanpur,10,833.52,0
TXN001722,CUST0307,210.62,Mumbai,14,15.14,0
TXN001723,CUST0477,211.87,"London, UK",10,307.81,1
TXN001724,CUST0294,285.86,Kanpur,9,682.79,0
TXN001725,CUST0196,182.91,Chennai,19,1.0,0
TXN001726,CUST0317,1123.4,Bengaluru,9,1586.61,0
TXN001727,CUST0291,948.16,Kolkata,19,1166.13,0
TXN001728,CUST0486,295.25,"Paris, France",20,1.0,1
TXN001729,CUST0102,230.79,Jaipur,19,815.03,0
TXN001730,CUST0348,401.94,Bhopal,16,1.0,0
TXN001731,CUST0025,6.28,Pune,20,1.0,0
TXN001732,CUST0187,330.91,Indore,12,964.93,0
TXN001733,CUST0206,96.64,Lucknow,15,326.64,0
TXN001734,CUST0089,2640.46,"London, UK",13,3814.33,1
TXN001735,CUST0068,157.07,Delhi,1,23.22,0
TXN001736,CUST0381,235.14,Kolkata,10,583.0,0
TXN001737,CUST0366,78.34,Surat,16,621.96,0
TXN001738,CUST0486,503.69,Bhopal,12,1523.63,0
TXN001739,CUST0083,52.43,Bhopal,13,277.44,0
TXN001740,CUST0298,440.42,Bhopal,16,1634.36,0
TXN001741,CUST0326,185.5,Mumbai,11,1.0,0
TXN001742,CUST0062,305.05,Hyderabad,12,877.93,0
TXN001743,CUST0231,94.04,Surat,8,1.0,0
TXN001744,CUST0122,101.29,"Paris, France",5,1.0,1
TXN001745,CUST0067,226.09,"London, UK",9,234.34,1
TXN001746,CUST0032,664.68,Ahmedabad,9,1.0,0
TXN001747,CUST0407,200.01,Jaipur,15,596.87,0
TXN001748,CUST0009,25.95,Indore,18,1.0,0
TXN001749,CUST0330,102.09,Kolkata,16,492.53,0
TXN001750,CUST0018,236.02,Mumbai,20,349.32,0
TXN001751,CUST0455,90.19,Bengaluru,14,1.0,0
TXN001752,CUST0480,152.56,"Tokyo, Japan",18,1.0,1
TXN001753,CUST0025,1485.42,"New York, USA",16,2801.7,1
TXN001754,CUST0322,199.65,Hyderabad,16,253.59,0
TXN001755,CUST0420,31.07,Mumbai,16,1.0,0
TXN001756,CUST0344,1028.27,Jaipur,7,2379.54,0
TXN001757,CUST0404,63.26,Jaipur,13,74.76,0
TXN001758,CUST0057,63.05,Surat,13,1.0,0
TXN001759,CUST0356,1547.08,"New York, USA",12,2835.73,1
TXN001760,CUST0125,2086.34,Nagpur,20,3788.82,0
TXN001761,CUST0303,72.28,Kanpur,23,1.0,0
TXN001762,CUST0124,224.88,Mumbai,6,425.21,0
TXN001763,CUST0472,529.57,"New York, USA",15,1218.82,1
TXN001764,CUST0448,287.24,Mumbai,14,238.42,0
TXN001765,CUST0178,327.35,"Paris, France",10,1.0,1
TXN001766,CUST0444,1123.23,"Tokyo, Japan",17,1255.82,1
TXN001767,CUST0296,65.78,Delhi,8,1.0,0
TXN001768,CUST0155,327.85,Bengaluru,19,667.28,0
TXN001769,CUST0356,367.85,Nagpur,17,1011.63,0
TXN001770,CUST0171,270.76,Ahmedabad,21,376.02,0
TXN001771,CUST0409,268.27,"Dubai, UAE",18,1.0,1
TXN001772,CUST0066,125.2,Jaipur,10,681.91,0
TXN001773,CUST0041,1126.8,Ahmedabad,10,36.62,0
TXN001774,CUST0146,334.2,Jaipur,10,39.07,0
TXN001775,CUST0437,96.69,Ahmedabad,13,663.81,0
TXN001776,CUST0089,180.95,Jaipur,18,459.19,0
TXN001777,CUST0207,278.8,Hyderabad,13,1656.6,0
TXN001778,CUST0280,284.25,Delhi,16,1428.73,0
TXN001779,CUST0191,341.12,Jaipur,21,477.87,0
TXN001780,CUST0129,586.87,Jaipur,6,970.26,0
TXN001781,CUST0037,720.88,Delhi,13,197.24,0
TXN001782,CUST0422,91.83,Jaipur,13,218.89,0
TXN001783,CUST0074,323.28,Kolkata,14,601.06,0
TXN001784,CUST0129,61.42,Surat,23,1.0,0
TXN001785,CUST0154,179.69,Indore,14,538.88,0
TXN001786,CUST0080,80.97,Pune,21,371.18,0
TXN001787,CUST0458,459.26,Bhopal,17,910.42,0
TXN001788,CUST0038,42.0,Bhopal,8,1.0,0
TXN001789,CUST0131,108.83,Kanpur,9,362.53,0
TXN001790,CUST0297,4748.69,Singapore,19,3243.85,1
TXN001791,CUST0482,97.22,Mumbai,18,1.0,0
TXN001792,CUST0423,917.06,Jaipur,21,581.71,0
TXN001793,CUST0167,250.42,Bhopal,11,733.18,0
TXN001794,CUST0068,569.76,Delhi,20,1547.89,0
TXN001795,CUST0459,78.33,Chennai,18,1.0,0
TXN001796,CUST0250,352.03,Lucknow,7,628.16,0
TXN001797,CUST0172,121.29,Delhi,14,1.0,0
TXN001798,CUST0076,62.58,Kanpur,10,534.68,0
TXN001799,CUST0143,265.77,Kanpur,10,435.72,0
TXN001800,CUST0382,123.99,Bhopal,12,1.0,0
TXN001801,CUST0184,161.17,Mumbai,13,454.09,0
TXN001802,CUST0117,1798.84,Nagpur,3,3516.32,0
TXN001803,CUST0253,29.11,Chennai,11,1.0,0
TXN001804,CUST0228,86.76,Bengaluru,15,1086.41,0
TXN001805,CUST0474,913.64,Chennai,8,373.2,0
TXN001806,CUST0309,431.49,Lucknow,6,893.54,0
TXN001807,CUST0101,245.54,Pune,19,1075.74,0
TXN001808,CUST0328,606.76,"Frankfurt, Germany",11,640.26,1
TXN001809,CUST0259,1309.47,"Tokyo, Japan",7,527.48,1
TXN001810,CUST0424,53.72,Bhopal,6,744.2,0
TXN001811,CUST0117,52.88,Bhopal,20,14.29,0
TXN001812,CUST0356,237.48,Mumbai,16,1.0,0
TXN001813,CUST0037,1601.48,Hong Kong,17,3232.67,1
TXN001814,CUST0055,209.41,Delhi,20,1.0,0
TXN001815,CUST0453,101.54,Jaipur,18,1.0,0
TXN001816,CUST0165,199.83,Kanpur,18,462.34,0
TXN001817,CUST0259,129.59,Pune,1,1.0,0
TXN001818,CUST0339,180.29,Ahmedabad,18,1.0,0
TXN001819,CUST0237,178.53,Hyderabad,19,1.0,0
TXN001820,CUST0215,86.69,Bengaluru,18,268.47,0
TXN001821,CUST0040,3371.39,"Tokyo, Japan",22,3535.2,1
TXN001822,CUST0243,272.42,Delhi,19,1.0,0
TXN001823,CUST0224,13.95,Bengaluru,22,262.84,0
TXN001824,CUST0180,242.6,Bengaluru,12,1.0,0
TXN001825,CUST0129,158.21,Chennai,8,847.48,0
TXN001826,CUST0302,125.83,Mumbai,13,154.51,0
TXN001827,CUST0342,324.66,Kolkata,13,764.42,0
TXN001828,CUST0046,169.08,Pune,17,242.15,0
TXN001829,CUST0071,461.41,Nagpur,17,876.81,0
TXN001830,CUST0116,86.64,Bhopal,11,1.0,0
TXN001831,CUST0077,306.82,Bhopal,0,465.36,0
TXN001832,CUST0189,289.81,Nagpur,11,1.0,0
TXN001833,CUST0111,126.92,Surat,8,1.0,0
TXN001834,CUST0145,1470.7,Indore,9,3069.3,0
TXN001835,CUST0039,36.72,Lucknow,12,431.9,0
TXN001836,CUST0452,148.67,Ahmedabad,20,1.0,0
TXN001837,CUST0373,469.84,"Dubai, UAE",23,1.0,1
TXN001838,CUST0228,5308.45,"Paris, France",23,3132.18,1
TXN001839,CUST0167,1802.42,Surat,11,1427.43,0
TXN001840,CUST0415,205.17,Ahmedabad,22,100.36,0
TXN001841,CUST0099,1078.22,Hyderabad,8,1359.89,0
TXN001842,CUST0086,49.19,Ahmedabad,9,426.85,0
TXN001843,CUST0373,1473.14,Hong Kong,14,1940.86,1
TXN001844,CUST0249,153.69,Surat,15,1.0,0
TXN001845,CUST0067,291.36,Bhopal,17,1053.21,0
TXN001846,CUST0209,1023.09,Chennai,9,3336.54,0
TXN001847,CUST0002,65.91,Kanpur,21,976.56,0
TXN001848,CUST0320,1316.82,Bhopal,14,1392.47,0
TXN001849,CUST0456,205.2,Lucknow,15,581.65,0
TXN001850,CUST0213,417.47,"Sydney, Australia",15,1035.66,1
TXN001851,CUST0281,501.77,Kanpur,11,1.0,0
TXN001852,CUST0409,1027.31,Indore,17,1189.27,0
TXN001853,CUST0039,96.83,Mumbai,10,1.0,0
TXN001854,CUST0277,29.08,Ahmedabad,14,259.5,0
TXN001855,CUST0279,354.64,Bengaluru,5,398.08,0
TXN001856,CUST0130,762.74,"London, UK",7,453.97,1
TXN001857,CUST0013,222.33,Surat,9,1.0,0
TXN001858,CUST0367,89.79,Kolkata,19,764.67,0
TXN001859,CUST0290,272.16,Surat,19,810.39,0
TXN001860,CUST0110,763.84,Ahmedabad,13,2390.89,0
TXN001861,CUST0493,250.87,Kanpur,22,1229.81,0
TXN001862,CUST0215,22.7,Indore,22,1.0,0
TXN001863,CUST0054,134.48,Lucknow,13,112.18,0
TXN001864,CUST0325,376.77,Delhi,23,785.44,0
TXN001865,CUST0165,809.47,Hyderabad,9,2608.49,0
TXN001866,CUST0147,970.31,Bengaluru,0,1778.72,0
TXN001867,CUST0328,600.8,"Paris, France",21,519.01,1
TXN001868,CUST0038,145.41,Ahmedabad,12,52.29,0
TXN001869,CUST0022,868.61,Delhi,20,1648.64,0
TXN001870,CUST0263,20.5,Hyderabad,7,613.02,0
TXN001871,CUST0377,445.07,Mumbai,10,1.0,0
TXN001872,CUST0364,1143.26,Nagpur,12,1362.09,0
TXN001873,CUST0363,177.03,Delhi,21,110.03,0
TXN001874,CUST0412,222.3,Mumbai,8,231.96,0
TXN001875,CUST0412,695.72,Hyderabad,21,636.12,0
TXN001876,CUST0411,1918.13,"Paris, France",21,1808.07,1
TXN001877,CUST0359,207.97,Surat,17,182.77,0
TXN001878,CUST0408,342.61,Kolkata,17,806.37,0
TXN001879,CUST0001,496.27,Delhi,14,1117.78,0
TXN001880,CUST0032,956.73,Mumbai,18,436.4,0
TXN001881,CUST0188,380.21,Pune,13,236.62,0
TXN001882,CUST0376,428.28,"Tokyo, Japan",14,1449.57,1
TXN001883,CUST0316,138.93,Surat,12,287.67,0
TXN001884,CUST0097,212.88,"Tokyo, Japan",18,560.9,1
TXN001885,CUST0288,197.42,Jaipur,17,170.83,0
TXN001886,CUST0480,103.54,Bengaluru,16,112.62,0
TXN001887,CUST0285,118.92,Bhopal,12,1.0,0
TXN001888,CUST0209,159.75,Nagpur,9,1.0,0
TXN001889,CUST0056,501.26,Indore,18,387.49,0
TXN001890,CUST0373,175.49,Lucknow,12,817.39,0
TXN001891,CUST0257,209.49,Hyderabad,12,785.59,0
TXN001892,CUST0224,172.77,Kanpur,20,843.17,0
TXN001893,CUST0261,111.91,Indore,8,426.73,0
TXN001894,CUST0024,1124.13,Kanpur,14,2099.86,0
TXN001895,CUST0301,97.19,Bengaluru,19,1.0,0
TXN001896,CUST0061,632.24,Ahmedabad,10,632.86,0
TXN001897,CUST0079,348.82,Mumbai,16,1058.98,0
TXN001898,CUST0485,840.19,Delhi,4,543.4,0
TXN001899,CUST0452,95.33,Lucknow,17,758.7,0
TXN001900,CUST0102,253.36,Jaipur,16,1.0,0
TXN001901,CUST0102,106.61,Bhopal,17,36.3,0
TXN001902,CUST0063,160.17,Kolkata,17,913.0,0
TXN001903,CUST0185,164.68,Nagpur,20,26.77,0
TXN001904,CUST0464,140.91,Singapore,20,159.91,1
TXN001905,CUST0265,288.19,Kanpur,18,1.0,0
TXN001906,CUST0329,47.15,Kanpur,12,1.0,0
TXN001907,CUST0225,64.12,"New York, USA",17,1.0,1
TXN001908,CUST0328,662.51,Mumbai,16,128.72,0
TXN001909,CUST0170,2077.24,Hong Kong,13,321.79,1
TXN001910,CUST0138,42.14,Kolkata,11,254.09,0
TXN001911,CUST0340,60.99,Hyderabad,17,275.7,0
TXN001912,CUST0432,190.33,Jaipur,21,1.0,0
TXN001913,CUST0132,1344.49,"Toronto, Canada",20,2786.77,1
TXN001914,CUST0340,321.07,Nagpur,18,1.0,0
TXN001915,CUST0320,280.13,Delhi,12,816.42,0
TXN001916,CUST0457,118.02,Hyderabad,19,1.0,0
TXN001917,CUST0243,69.2,Nagpur,7,682.54,0
TXN001918,CUST0318,145.97,Lucknow,9,1.0,0
TXN001919,CUST0351,519.49,Surat,10,1.0,0
TXN001920,CUST0249,171.37,Ahmedabad,21,417.13,0
TXN001921,CUST0391,33.11,Lucknow,9,1.0,0
TXN001922,CUST0419,215.1,Hyderabad,10,19.33,0
TXN001923,CUST0416,226.7,Indore,7,1.0,0
TXN001924,CUST0387,3159.57,"Dubai, UAE",4,7451.0,1
TXN001925,CUST0368,699.34,"Sydney, Australia",16,694.6,1
TXN001926,CUST0404,181.8,Ahmedabad,12,1812.06,0
TXN001927,CUST0235,142.97,Surat,18,158.32,0
TXN001928,CUST0297,300.73,Surat,17,126.32,0
TXN001929,CUST0080,763.48,Pune,17,563.59,0
TXN001930,CUST0035,264.56,Kolkata,12,49.13,0
TXN001931,CUST0483,140.62,Chennai,8,1.0,0
TXN001932,CUST0099,212.79,Delhi,18,1231.07,0
TXN001933,CUST0423,143.87,Chennai,17,1.0,0
TXN001934,CUST0467,430.39,Nagpur,5,1052.08,0
TXN001935,CUST0180,253.28,Pune,17,180.12,0
TXN001936,CUST0290,751.42,Delhi,14,965.42,0
TXN001937,CUST0372,97.74,Indore,15,188.87,0
TXN001938,CUST0063,316.57,Ahmedabad,10,790.53,0
TXN001939,CUST0261,145.51,Kolkata,16,358.59,0
TXN001940,CUST0235,215.73,"Tokyo, Japan",13,99.14,1
TXN001941,CUST0290,194.03,Pune,20,944.72,0
TXN001942,CUST0127,17.67,Delhi,13,508.78,0
TXN001943,CUST0220,46.47,Lucknow,7,370.41,0
TXN001944,CUST0271,350.27,Indore,17,1645.47,0
TXN001945,CUST0471,163.98,Indore,11,445.31,0
TXN001946,CUST0381,106.11,Delhi,9,413.53,0
TXN001947,CUST0303,136.44,Delhi,11,1.0,0
TXN001948,CUST0177,1358.98,Singapore,0,2487.9,1
TXN001949,CUST0276,41.25,Hyderabad,12,819.12,0
TXN001950,CUST0132,353.08,Lucknow,9,1098.31,0
TXN001951,CUST0297,439.81,Surat,17,391.04,0
TXN001952,CUST0005,217.77,Bhopal,17,1.0,0
TXN001953,CUST0323,786.47,Hyderabad,18,312.54,0
TXN001954,CUST0022,91.74,Bhopal,21,400.13,0
TXN001955,CUST0304,157.31,Pune,13,405.99,0
TXN001956,CUST0385,79.62,Nagpur,18,670.49,0
TXN001957,CUST0366,58.71,Hyderabad,16,1.0,0
TXN001958,CUST0325,177.85,Mumbai,5,1.0,0
